number_of_slot,number_of_day,number_of_weekday,number_of_hour,stream.1,stream.2,stream.3,stream.4,stream.5,advertising_earnings.1,advertising_earnings.2,advertising_earnings.3,advertising_earnings.4,advertising_earnings.5,bandwidth_available_OTT
159,7,7,15,0.0,1.626769655,0.959881038,0.228450127,0.805757377,4.1005105125907795,0.7050974525148526,2.377766347040132,1.9107782941043456,4.626756856034309,0.954836324
160,7,7,16,0.0,1.450760333,1.256235847,0.149278443,1.500411939,4.661253868978164,0.7763126480419918,2.376906562129679,1.9341225304736571,4.626556323250568,0.835549196
161,7,7,17,0.0,1.070220325,1.733453371,0.34852583299999995,1.066181364,4.108748729976762,1.4807656506213027,2.5774960997891463,1.9568959258238918,4.622856947308764,0.464034847
162,7,7,18,0.0,1.395595774,0.614897691,0.543506315,3.337206066,3.1867006154713953,0.3183859930308426,2.41250318668892,1.9413873908820545,4.64144451791866,0.027846206
163,7,7,19,0.0,1.546522039,0.678531414,0.436673993,1.465551806,4.30916351935644,0.6740457304223528,2.3751552443652195,1.9471419688554217,4.637189436105084,0.023008708
164,7,7,20,0.0,1.074599546,1.384628578,0.42711487,2.153635511,4.422005652462729,2.0915390587699547,2.5569407805228495,1.9543073550680343,4.643083918770546,0.518682491
165,7,7,21,0.0,0.783675395,1.487476119,0.607523501,2.613411151,4.817773806759138,0.14797888913329793,2.4037881253208906,1.9304706869492232,4.635215788153393,0.69112965
166,7,7,22,0.0,0.414848468,2.160139619,1.025577828,5.703840197000001,4.360743144472042,0.2236022205781813,2.479942966435514,1.9681544886348448,4.639908642020737,0.8765252729999999
167,7,7,23,0.0,0.25080877,0.950050858,0.7787375059999999,9.193377682000001,2.931161363973384,0.8361284276541526,2.5196823605665237,1.9568094973907155,4.6421788796455115,1.443036255
168,7,7,24,0.0,0.189197451,0.6246836889999999,0.531573051,3.521754188,4.188381838722768,0.7643341700279458,2.3209354581374213,1.985435671693972,4.62200858705303,3.160662618
169,8,1,1,0.0,0.16623057300000002,1.191739085,0.526419062,0.0,3.85658973931496,0.01395166665305321,2.3104222973821646,2.0261478018576944,4.637843277334269,4.981831252
170,8,1,2,0.0,0.268359666,1.344022574,0.468298382,0.0,4.773237770057653,1.4642012896304155,2.2870524171367665,2.0748644532128924,4.633878076370916,5.726813411
171,8,1,3,0.0,0.577899108,1.131424075,0.115406835,0.0,3.485638197908365,1.5065066431785723,2.3550232336246144,2.0416990464750806,4.620455780489044,6.564521846
172,8,1,4,0.0,0.8401789609999999,1.118961989,0.159645154,0.0,3.650939192599989,0.6772826290887829,2.450490238098011,2.04534646248847,4.641315577657261,6.721932532
173,8,1,5,0.0,0.778873026,1.20871326,0.248682602,0.0,4.826402326856644,0.7253117648493467,2.3626472701540244,1.9371015704634755,4.58708183529152,7.5408151010000015
174,8,1,6,0.0,0.45141773,1.418631859,0.16768034,0.0,4.6149361815548025,0.7167973851393022,2.197627088443418,1.965380305319799,4.627513084132006,6.948374732
175,8,1,7,0.0,0.868196505,0.7506988459999999,1.354456272,0.0,4.357336896453343,0.8401926955689616,2.4846452006472317,1.943063870473391,4.637875487184595,6.436683232000001
176,8,1,8,0.0,0.471840925,0.17045856899999998,0.831151102,0.0,4.444497625034521,1.6275639491840714,2.3358575127641177,2.1197845802718063,4.639457414052133,5.494121974
177,8,1,9,0.0,0.7904517040000001,0.5013889260000001,0.896794668,0.0,3.852833748427413,0.11792110861276738,2.6350099884469924,1.9946693295882176,4.630030845131328,3.761887381
178,8,1,10,0.0,1.5647760830000002,0.08736758800000001,0.242707227,0.0,4.547754926734708,1.2964273500881764,2.3231023185628907,2.0961219526182795,4.634447005069375,2.5006372480000003
179,8,1,11,0.0,0.562622368,0.191998339,0.329259934,0.0,4.689703912479303,0.98493226913985,2.59837934056934,1.987702471152828,4.630355933819642,1.720469993
180,8,1,12,0.0,0.570523627,0.397555495,0.364657312,0.0,3.5723873453305965,1.7701534055202424,2.5285537505527924,1.92277743388154,4.6369134183834015,1.348660673
181,8,1,13,0.0,0.90626367,0.261667213,0.16795658,0.0,3.4360103338174315,0.734953673031249,2.6015540399460657,2.0294270447911282,4.619510180388416,0.760916605
182,8,1,14,0.0,1.358304006,0.43800701,0.20126705,0.0,4.381374405592634,2.1652055765430727,2.2314385114501034,1.9414657623828655,4.641883730891898,0.520775416
183,8,1,15,0.0,1.70546673,0.35040493,0.206689042,0.0,4.175427808462025,0.5261701456093208,2.4507479054301045,2.0412956199812937,4.621900682227341,0.930091959
184,8,1,16,0.0,1.329598197,1.309190513,0.21680325600000008,0.0,2.7036611661043293,0.2399656771515497,2.5741372017225737,2.0830159611280967,4.620548896900269,0.852186982
185,8,1,17,0.0,1.199340625,0.5518635270000001,0.381401119,0.0,4.912151937595981,0.6282840203146519,2.531904369371752,2.0088149480566333,4.6388416510848645,0.493132449
186,8,1,18,0.0,1.141961651,1.280040431,0.571274956,0.0,4.3539553529687325,0.7094614696471698,2.3000606468588334,1.9953264866552167,4.615696993139498,0.042528901
187,8,1,19,0.0,1.332559207,1.0045270240000002,0.423311501,0.0,4.936360731642101,1.108517738544602,2.2177608339750208,1.9998114825059399,4.641046284221644,0.05378948
188,8,1,20,0.0,1.335830628,1.810679737,0.926084194,0.0,3.1850068102707145,0.8122481177126007,2.569854632399983,1.9476352168080824,4.62255616662992,0.431740203
189,8,1,21,0.0,0.570878268,3.160483816,1.112571116,0.0,3.2777006216662707,1.0349297345013262,2.6374054209805475,1.9012023445525568,4.639151853040767,0.711854572
190,8,1,22,0.0,0.505701647,0.893603083,0.511959013,0.0,5.0047945359137715,0.22741838815969975,2.316994598580953,1.897770150811368,4.631447563384847,0.906312865
191,8,1,23,0.0,0.298615362,1.43183683,0.850981753,0.0,4.815498358238573,1.4498694834763832,2.300075473078293,2.0801943225248203,4.6217616875425,1.281567639
192,8,1,24,0.0,0.180691624,0.369714392,0.666080247,0.0,4.17147845387803,0.8397520146886116,2.2664182178385244,2.005215908804354,4.625533405986472,2.8694814980000003
193,9,2,1,0.279145397,0.352856061,2.13819579,0.430694728,1.871637445,4.701919349855864,2.3539369440516023,2.37326835289532,1.9940851069473493,4.63262573299391,5.067690563999999
194,9,2,2,0.293258828,0.661419364,0.294689444,0.54454204,2.482690015,3.910429893359929,1.7136802152943442,2.3145157884514647,1.958503990302857,4.639626223508414,6.8499898770000005
195,9,2,3,0.40281007,1.006483184,0.986265653,0.203363976,2.806270248,3.271690403677618,0.2778505744065857,2.4296706374770376,2.034806402064792,4.634331120445526,6.4203185189999985
196,9,2,4,1.116989807,1.861331244,1.646892103,0.255144244,1.734365727,4.738994783864878,1.2903174780899784,2.2454892991615223,2.100338706845913,4.625336953252713,7.1410281489999985
197,9,2,5,0.65673511,1.645568114,1.196630568,0.212729125,1.602259888,4.783544020724811,2.9851620738687097,2.473984069324209,1.9916180720002248,4.631067615191843,6.5471416620000005
198,9,2,6,0.838122085,0.8233168609999999,2.108745963,0.065919567,1.4811927459999998,4.7899594567766295,0.7900152626710567,2.596061378300376,2.0151768228446003,4.627651332931143,6.946115385
199,9,2,7,0.364415569,1.474943631,0.986896325,0.421961823,2.950889799,3.886145913053984,0.8888240052515891,2.2503430164633738,1.956386581060662,4.6418619549364575,6.300316452000001
200,9,2,8,0.6152595129999999,0.97754253,0.715776855,0.499529884,2.768966602,4.017085959117452,0.7219032173518771,2.289444230741062,1.9970223207346791,4.6393019498393135,5.272687649
201,9,2,9,0.556705853,1.573156777,0.051502504000000005,0.882000845,2.036078747,4.691840013556554,0.060650628675103235,2.512401101118084,1.9284983955880812,4.618537793654302,3.663581435
202,9,2,10,0.55986269,3.214435222,0.250441965,0.317033164,0.580915426,3.1253525993641142,0.4714787214544998,2.228360766143584,1.9957159244742144,4.638615107921044,2.9312325830000003
203,9,2,11,0.43257966,0.866987762,0.394131102,0.6784966570000001,0.964942332,4.587432197583441,0.4577389088516196,2.306268083129091,1.9463217686031515,4.635005001968875,1.834113321
204,9,2,12,0.516508788,1.243319402,0.149279178,0.459120444,1.179942894,4.319354824172372,0.36551876650253656,2.395843140397836,1.9348726619601984,4.629429329494021,1.281965283
205,9,2,13,0.535106844,1.814204206,0.050481515,0.187100271,0.50942018,4.7407510953330885,0.5228632755642537,2.3215430836905537,1.9861332321945384,4.641751803505073,0.762151852
206,9,2,14,1.041102821,2.443519035,0.360377667,0.099809673,0.915926538,4.2335703887948455,1.5570452200894334,2.256443819155803,2.0115621925661955,4.636819279546981,0.643389598
207,9,2,15,1.019945595,4.202930048,0.17468239100000002,0.214405254,0.36019225200000005,4.678206303737572,0.7510171040142656,2.3008550152065435,1.9064629942553517,4.635360973943867,0.918541204
208,9,2,16,0.575294045,3.023631088,1.073608481,0.13025795699999998,1.023734888,5.056547613760699,0.6158822888122102,2.3519189276190104,2.0090540978149622,4.6333705927536055,0.8133152379999999
209,9,2,17,0.828676183,1.96408348,0.597731914,0.35822234700000005,0.35036289299999995,4.605862727054612,0.3156080631703897,2.4914707078050533,1.9624398945636872,4.6176859462008295,0.477074549
210,9,2,18,1.705663002,2.393191422,0.163739234,0.167426829,2.186555492,3.868259382298609,1.4395111184673304,2.428500105369733,2.050358691502701,4.641464166809686,0.03089418
211,9,2,19,3.296844533,3.165498144,0.7640411159999999,0.744314537,0.8937779029999999,4.9709347132675665,0.9085629021966256,2.400346463971694,1.925284733979908,4.626050492108441,0.029031327000000006
212,9,2,20,1.2581281640000002,2.28409763,1.736047989,0.6599876579999999,1.615447712,2.942734876228387,0.4961454111902618,2.327236345142663,1.986359940325881,4.634922447644253,0.508089967
213,9,2,21,1.531927049,1.166318263,1.836898944,0.90215336,1.726087802,4.6736501837538444,0.9228298961753044,2.271322244589499,1.9431159107497236,4.636174608097932,0.756240054
214,9,2,22,1.153850766,0.738772801,0.6634904429999999,1.617563518,1.900146139,3.8384755847813286,0.3555252662260712,2.52738043481854,1.9728211139892813,4.626225664452863,0.911552373
215,9,2,23,0.909363976,0.575710021,0.32662916,0.7717542690000001,5.357139491,4.870846925594684,0.3932527379883857,2.277703849564209,1.9033237052029253,4.626930501467462,1.427812949
216,9,2,24,0.8276464920000001,0.335231237,1.089503187,0.483657605,1.971452196,3.8183042191039784,2.1214182466937945,2.5724554010749707,1.9630498860261,4.637468235394686,2.831852922
217,10,3,1,0.461516198,0.0,0.908474112,0.193265317,2.50485836,4.622579031232581,1.6885695114357464,2.231920805673,1.9657580560541,4.6345153544597055,5.342831716
218,10,3,2,0.283643686,0.0,1.013738138,0.384716826,2.346652025,3.9294127502838494,1.5232562248873158,2.3833457959497317,2.0799522324957525,4.627425958593292,6.059795095
219,10,3,3,0.646023928,0.0,0.346996837,0.221416688,2.696091253,5.019814868305041,0.22923917545368985,2.541929930042401,1.908257996744316,4.6395555210484565,6.161271289
220,10,3,4,0.8411551070000001,0.0,0.176985275,0.104411872,1.410538644,3.76294624992375,0.8840903786517945,2.3120779193275096,1.9707367439081185,4.6345673625053605,7.508057895
221,10,3,5,0.736774367,0.0,1.251223382,0.156910885,1.549755608,4.312364672504256,0.03806221425291429,2.2101312369306743,2.0782130872752687,4.624322051770734,6.798707025
222,10,3,6,0.433235748,0.0,1.931466169,0.219031722,1.664442608,4.768085035239592,0.948129781859462,2.312887902839732,1.974823244807308,4.640006977143221,6.648168868
223,10,3,7,0.345103001,0.0,0.420580009,0.576117963,3.6010310810000004,4.90971355158908,1.545407438295705,2.43363287641413,2.037615578872897,4.637099566756222,5.8114205389999976
224,10,3,8,0.470080964,0.0,0.87378977,1.113855749,2.160716963,4.8254798632786375,1.1632847649118865,2.421464826782195,1.9921558287235668,4.6378516657881885,4.958826954
225,10,3,9,0.8922238309999999,0.0,0.330645287,0.829847782,2.029016179,4.580399285636894,0.28239071008771394,2.307056260460359,1.9792902915179376,4.633732978790629,3.319364195
226,10,3,10,0.7071602,0.0,0.13635847,0.725226831,0.957181226,3.63925740472982,0.8899305028127806,2.654656921084851,2.0815430354252933,4.6319739554801735,2.882164999
227,10,3,11,0.321402248,0.0,0.204356337,0.145106385,1.032716573,4.49528091367204,0.1448283530013919,2.230531992442182,2.0126151519888413,4.636132585558737,1.796176776
228,10,3,12,0.372847709,0.0,0.167670536,0.576954327,0.8848214109999999,4.8439871584736665,0.8596389392682138,2.285509048323489,2.0263205971288647,4.638970037232342,1.270676477
229,10,3,13,0.645961024,0.0,0.163500705,0.255547352,0.5274300820000001,4.679770178524769,0.3087978303156912,2.242988463538957,1.9485907989328248,4.607053456884535,0.715783572
230,10,3,14,1.271939436,0.0,0.219075721,0.218572172,0.848203385,4.149361430849979,0.7063530400187428,2.4570560041663185,1.9707377174025928,4.6330080117838515,0.541685181
231,10,3,15,0.803919582,0.0,0.727850923,0.234845487,0.484952761,4.232828199435457,0.6075482377762865,2.554777089229009,1.9569103655416256,4.639209029552485,0.955134146
232,10,3,16,0.549316887,0.0,1.560713586,0.193774762,0.906076351,2.567298068474749,0.015674887161011442,2.486954168681617,2.0083341914700825,4.6330496585116085,1.007368415
233,10,3,17,0.8989099540000001,0.0,0.7199260909999999,0.189608767,0.505404109,5.156430323350389,0.14216776839197695,2.498732981306476,1.936552820244964,4.612100134921834,0.458842109
234,10,3,18,1.530802424,0.0,0.8584909470000001,0.202814322,2.569340184,4.494371851078251,0.6957345693448105,2.380051168348352,1.9802061702691751,4.625249391162543,0.00271481
235,10,3,19,2.064090691,0.0,1.185908208,0.255732493,0.894046769,4.752655848015043,0.0943798138856316,2.3627875000091745,1.970955291716944,4.6303799351667925,0.048212566
236,10,3,20,2.168752584,0.0,0.963302749,0.231832371,2.083569572,4.9872932806864085,0.4711557035036067,2.5103903466072035,2.107890978662853,4.619083999366129,0.478093359
237,10,3,21,1.409104406,0.0,1.505847291,1.357952166,2.048884192,4.035013349016712,0.4866965864138268,2.336702596132845,2.0207363621990875,4.625130623215274,0.72849587
238,10,3,22,0.852336703,0.0,0.544310493,1.328537287,2.524117801,4.424481079788672,0.1884485228969481,2.3584962391281743,2.0345480731044634,4.628869987952392,0.924617944
239,10,3,23,0.653305848,0.0,0.861220168,0.584668159,5.897374038,4.4046181372034425,0.2640278665437973,2.2596394041365437,1.9197358568012213,4.639040710614153,1.4184722669999998
240,10,3,24,0.931316642,0.0,1.11861145,0.608911258,3.238475883,4.355936739639963,1.9781376604812488,2.3579524633154056,2.0446876899422204,4.636661993971184,3.257302144
241,11,4,1,0.33448826600000003,0.294437002,4.563549,0.0,1.611459109,3.965211028366114,1.737381285480894,2.3970786745629584,1.9993284301543452,4.638544627245552,5.142362293
242,11,4,2,0.214172507,0.6703842489999999,1.264804689,0.0,2.412031293,4.483616874138331,1.6781316963399904,2.5679239574978943,2.0028240554256453,4.6407902447684215,5.958179659
243,11,4,3,0.6159144360000001,1.248558784,0.50794585,0.0,2.420405875,4.472213990485148,0.02701530395376639,2.327538445389299,1.9220623361301312,4.633651987788747,6.161038761
244,11,4,4,0.6707194879999999,1.6827313680000002,1.17969399,0.0,1.306096667,4.348518823235004,1.3355301421151602,2.3705294095166805,1.92471754221576,4.618528629501451,6.998322623
245,11,4,5,0.84648132,1.4818130530000002,2.488824369,0.0,2.127481607,3.99812533441084,0.9425637181946832,2.626209707078921,2.0764786690630133,4.604693963942972,7.040861465
246,11,4,6,0.450401131,1.096792056,3.413048117,0.0,2.657683256,4.580162497143056,0.014596034533566638,2.263496309070669,1.9692274508815928,4.616493291089838,7.894117437999999
247,11,4,7,0.372255883,1.760467311,0.605081519,0.0,3.124624419,4.55941076655218,0.5302245450925371,2.4759005404388152,1.9915640583428125,4.616252001607308,6.350497186
248,11,4,8,0.311487562,0.774013134,0.623220029,0.0,3.008370843,3.9169958218698215,1.1019739736774845,2.2950737442935374,2.073696358617947,4.622254570771741,4.847784591
249,11,4,9,0.615252559,1.706885318,0.419821698,0.0,2.391925287,4.61400678717279,2.1062899408802624,2.3435280513121333,1.9516460545670704,4.628330776031425,3.924495451
250,11,4,10,0.94753881,2.819416218,0.516232178,0.0,0.8667248390000001,3.9716190482939733,1.1044764488168728,2.501885574068885,1.973007787815592,4.6165694943695454,2.422712813
251,11,4,11,0.493501942,1.176972067,0.4065337,0.0,1.366055639,4.636590805161669,0.3642085954260869,2.5086470185068936,2.006103540998461,4.6288922553865275,1.871564545
252,11,4,12,0.8229817070000001,1.018780113,0.74168697,0.0,0.85187345,3.379019278606308,0.5997350290456377,2.2876373773086067,1.9785412132083768,4.6358226098402024,1.402161574
253,11,4,13,0.6721314079999999,2.228164966,0.3916718420000001,0.0,0.482120098,4.320634925017439,1.4207812991495763,2.3513419457486657,1.9852265107461664,4.632955234308152,0.7467040979999999
254,11,4,14,1.042844581,2.536803119,0.142822487,0.0,1.025045183,3.982346548418224,0.030478001491452307,2.255794023567439,2.1908432786824634,4.590950340423982,0.598995752
255,11,4,15,0.901421842,4.492196207,1.156988698,0.0,0.281609908,2.966361947243147,1.9018876641638345,2.4798447516632063,1.897238305648615,4.643403152346257,0.8280532420000001
256,11,4,16,0.526083156,3.0437699730000003,2.880312053,0.0,1.016798789,2.798110495533316,1.3068602920070749,2.261513828361721,2.074334196766188,4.638174573265428,0.931284787
257,11,4,17,0.7704084290000001,2.257697213,0.392188958,0.0,0.402125819,4.397357332758366,1.2426046194528435,2.5452460694334262,2.0343303962042425,4.6397109850476275,0.4978696520000001
258,11,4,18,1.3498493130000002,2.783761085,1.645196031,0.0,1.771842622,4.855875278005084,0.3275128634097867,2.630013563335148,1.9910460787733455,4.632000211260727,0.00610208
259,11,4,19,1.955041695,2.517318904,2.177591138,0.0,0.704201469,3.9934849652047117,1.0587371922715048,2.372354100955296,2.0110283600650503,4.624044469116338,0.021857226
260,11,4,20,2.435269137,2.801487246,3.208872473,0.0,1.370993062,2.7508554772417146,0.16468280370559055,2.398177586690988,2.0783609540355488,4.640965203314573,0.474982705
261,11,4,21,1.191996125,1.301234342,0.757321949,0.0,1.770741891,4.311921681942144,0.7482887666314706,2.534948956159375,1.9730710417497883,4.6422734283023965,0.696295003
